,stats,aic
486,"ARIMA(2, 0, 0)x(0, 0, 0, 12)",248.51242529802104
487,"ARIMA(2, 0, 0)x(0, 0, 1, 12)",236.00659260139955
488,"ARIMA(2, 0, 0)x(0, 0, 2, 12)",221.14169363720526
489,"ARIMA(2, 0, 0)x(0, 1, 0, 12)",375.0764294184462
490,"ARIMA(2, 0, 0)x(0, 1, 1, 12)",114.48531154746449
491,"ARIMA(2, 0, 0)x(0, 1, 2, 12)",111.86099530973766
492,"ARIMA(2, 0, 0)x(0, 2, 0, 12)",874.6371675736386
493,"ARIMA(2, 0, 0)x(0, 2, 1, 12)",397.4308384118033
494,"ARIMA(2, 0, 0)x(0, 2, 2, 12)",188.3731753610843
495,"ARIMA(2, 0, 0)x(1, 0, 0, 12)",225.39023753771858
496,"ARIMA(2, 0, 0)x(1, 0, 1, 12)",128.41614373645496
497,"ARIMA(2, 0, 0)x(1, 0, 2, 12)",122.68521651781151
498,"ARIMA(2, 0, 0)x(1, 1, 0, 12)",234.76864439946212
499,"ARIMA(2, 0, 0)x(1, 1, 1, 12)",115.10982866166518
500,"ARIMA(2, 0, 0)x(1, 1, 2, 12)",104.54103964931753
501,"ARIMA(2, 0, 0)x(1, 2, 0, 12)",590.484935931433
502,"ARIMA(2, 0, 0)x(1, 2, 1, 12)",289.2835496036714
503,"ARIMA(2, 0, 0)x(1, 2, 2, 12)",188.88764113152823
504,"ARIMA(2, 0, 0)x(2, 0, 0, 12)",221.65833210966738
505,"ARIMA(2, 0, 0)x(2, 0, 1, 12)",223.42646023716554
506,"ARIMA(2, 0, 0)x(2, 0, 2, 12)",109.31463666798484
507,"ARIMA(2, 0, 0)x(2, 1, 0, 12)",192.12039396554906
508,"ARIMA(2, 0, 0)x(2, 1, 1, 12)",109.3424280598055
509,"ARIMA(2, 0, 0)x(2, 1, 2, 12)",106.40491303884845
510,"ARIMA(2, 0, 0)x(2, 2, 0, 12)",463.1512710836783
511,"ARIMA(2, 0, 0)x(2, 2, 1, 12)",244.16785588793292
512,"ARIMA(2, 0, 0)x(2, 2, 2, 12)",198.70634443585553
513,"ARIMA(2, 0, 1)x(0, 0, 0, 12)",100.73751723131309
514,"ARIMA(2, 0, 1)x(0, 0, 1, 12)",83.45786280396541
515,"ARIMA(2, 0, 1)x(0, 0, 2, 12)",75.47045069339619
516,"ARIMA(2, 0, 1)x(0, 1, 0, 12)",376.8510164047283
517,"ARIMA(2, 0, 1)x(0, 1, 1, 12)",105.51375162265711
518,"ARIMA(2, 0, 1)x(0, 1, 2, 12)",104.63380034159076
519,"ARIMA(2, 0, 1)x(0, 2, 0, 12)",876.5621291602263
520,"ARIMA(2, 0, 1)x(0, 2, 1, 12)",398.9609422935456
521,"ARIMA(2, 0, 1)x(0, 2, 2, 12)",187.64736329963404
522,"ARIMA(2, 0, 1)x(1, 0, 0, 12)",376.44220645395865
523,"ARIMA(2, 0, 1)x(1, 0, 1, 12)",126.84078252375491
524,"ARIMA(2, 0, 1)x(1, 0, 2, 12)",118.55065190529203
525,"ARIMA(2, 0, 1)x(1, 1, 0, 12)",236.4518444732261
526,"ARIMA(2, 0, 1)x(1, 1, 1, 12)",106.12088457125571
527,"ARIMA(2, 0, 1)x(1, 1, 2, 12)",106.14117491398885
528,"ARIMA(2, 0, 1)x(1, 2, 0, 12)",575.7951210887002
529,"ARIMA(2, 0, 1)x(1, 2, 1, 12)",290.8267346148482
530,"ARIMA(2, 0, 1)x(1, 2, 2, 12)",182.1224522144016
531,"ARIMA(2, 0, 1)x(2, 0, 0, 12)",237.91338221072047
532,"ARIMA(2, 0, 1)x(2, 0, 1, 12)",106.41689748592079
533,"ARIMA(2, 0, 1)x(2, 0, 2, 12)",118.1459175340718
534,"ARIMA(2, 0, 1)x(2, 1, 0, 12)",193.02389308469108
535,"ARIMA(2, 0, 1)x(2, 1, 1, 12)",102.33278333142732
536,"ARIMA(2, 0, 1)x(2, 1, 2, 12)",104.17213203230187
537,"ARIMA(2, 0, 1)x(2, 2, 0, 12)",464.37584210086675
538,"ARIMA(2, 0, 1)x(2, 2, 1, 12)",244.4429835627177
539,"ARIMA(2, 0, 1)x(2, 2, 2, 12)",195.62580716508594
540,"ARIMA(2, 0, 2)x(0, 0, 0, 12)",84.17802473383522
541,"ARIMA(2, 0, 2)x(0, 0, 1, 12)",68.60052384492944
542,"ARIMA(2, 0, 2)x(0, 0, 2, 12)",74.80841805153597
543,"ARIMA(2, 0, 2)x(0, 1, 0, 12)",379.0563759002764
544,"ARIMA(2, 0, 2)x(0, 1, 1, 12)",103.70907015332855
545,"ARIMA(2, 0, 2)x(0, 1, 2, 12)",97.48682322801773
546,"ARIMA(2, 0, 2)x(0, 2, 0, 12)",877.6588397601934
547,"ARIMA(2, 0, 2)x(0, 2, 1, 12)",399.76740353223886
548,"ARIMA(2, 0, 2)x(0, 2, 2, 12)",178.7769268680848
549,"ARIMA(2, 0, 2)x(1, 0, 0, 12)",73.95416538023511
550,"ARIMA(2, 0, 2)x(1, 0, 1, 12)",85.63869373507657
551,"ARIMA(2, 0, 2)x(1, 0, 2, 12)",88.43902530957827
552,"ARIMA(2, 0, 2)x(1, 1, 0, 12)",238.03593022361818
553,"ARIMA(2, 0, 2)x(1, 1, 1, 12)",105.56923414952703
554,"ARIMA(2, 0, 2)x(1, 1, 2, 12)",96.96958502447086
555,"ARIMA(2, 0, 2)x(1, 2, 0, 12)",577.3652195063559
556,"ARIMA(2, 0, 2)x(1, 2, 1, 12)",291.3159409485007
557,"ARIMA(2, 0, 2)x(1, 2, 2, 12)",180.12621611211767
558,"ARIMA(2, 0, 2)x(2, 0, 0, 12)",74.1841994639482
559,"ARIMA(2, 0, 2)x(2, 0, 1, 12)",86.65221718837654
560,"ARIMA(2, 0, 2)x(2, 0, 2, 12)",78.71134050752418
561,"ARIMA(2, 0, 2)x(2, 1, 0, 12)",193.95672106734375
562,"ARIMA(2, 0, 2)x(2, 1, 1, 12)",103.9409548415804
563,"ARIMA(2, 0, 2)x(2, 1, 2, 12)",100.02130000012116
564,"ARIMA(2, 0, 2)x(2, 2, 0, 12)",466.2598737617586
565,"ARIMA(2, 0, 2)x(2, 2, 1, 12)",244.7032528668732
566,"ARIMA(2, 0, 2)x(2, 2, 2, 12)",183.97386921821527
567,"ARIMA(2, 1, 0)x(0, 0, 0, 12)",188.91923058800694
568,"ARIMA(2, 1, 0)x(0, 0, 1, 12)",168.30620027997722
569,"ARIMA(2, 1, 0)x(0, 0, 2, 12)",166.7033745703261
570,"ARIMA(2, 1, 0)x(0, 1, 0, 12)",494.0321327051522
571,"ARIMA(2, 1, 0)x(0, 1, 1, 12)",205.52651149923759
572,"ARIMA(2, 1, 0)x(0, 1, 2, 12)",204.10557514705255
573,"ARIMA(2, 1, 0)x(0, 2, 0, 12)",983.5999280343844
574,"ARIMA(2, 1, 0)x(0, 2, 1, 12)",506.720037645507
575,"ARIMA(2, 1, 0)x(0, 2, 2, 12)",279.9682946702115
576,"ARIMA(2, 1, 0)x(1, 0, 0, 12)",167.2201683540888
577,"ARIMA(2, 1, 0)x(1, 0, 1, 12)",168.61583929957817
578,"ARIMA(2, 1, 0)x(1, 0, 2, 12)",168.7019284735352
579,"ARIMA(2, 1, 0)x(1, 1, 0, 12)",352.7190809085895
580,"ARIMA(2, 1, 0)x(1, 1, 1, 12)",205.3475216454417
581,"ARIMA(2, 1, 0)x(1, 1, 2, 12)",198.5637562010727
582,"ARIMA(2, 1, 0)x(1, 2, 0, 12)",709.1561644299055
583,"ARIMA(2, 1, 0)x(1, 2, 1, 12)",404.2452426076739
584,"ARIMA(2, 1, 0)x(1, 2, 2, 12)",283.99612433870465
585,"ARIMA(2, 1, 0)x(2, 0, 0, 12)",167.4549867221495
586,"ARIMA(2, 1, 0)x(2, 0, 1, 12)",169.42290421081702
587,"ARIMA(2, 1, 0)x(2, 0, 2, 12)",170.48003691442352
588,"ARIMA(2, 1, 0)x(2, 1, 0, 12)",291.3108987536085
589,"ARIMA(2, 1, 0)x(2, 1, 1, 12)",196.1178462075472
590,"ARIMA(2, 1, 0)x(2, 1, 2, 12)",195.71328753075983
591,"ARIMA(2, 1, 0)x(2, 2, 0, 12)",570.8395415568993
592,"ARIMA(2, 1, 0)x(2, 2, 1, 12)",343.5123439849352
593,"ARIMA(2, 1, 0)x(2, 2, 2, 12)",277.6539111246034
594,"ARIMA(2, 1, 1)x(0, 0, 0, 12)",83.42374736242132
595,"ARIMA(2, 1, 1)x(0, 0, 1, 12)",69.77018087734106
596,"ARIMA(2, 1, 1)x(0, 0, 2, 12)",71.31155896611969
597,"ARIMA(2, 1, 1)x(0, 1, 0, 12)",383.0370649601278
598,"ARIMA(2, 1, 1)x(0, 1, 1, 12)",108.17415615465112
599,"ARIMA(2, 1, 1)x(0, 1, 2, 12)",104.37394819386344
600,"ARIMA(2, 1, 1)x(0, 2, 0, 12)",881.3875072429855
601,"ARIMA(2, 1, 1)x(0, 2, 1, 12)",406.74378228164494
602,"ARIMA(2, 1, 1)x(0, 2, 2, 12)",182.96798017715997
603,"ARIMA(2, 1, 1)x(1, 0, 0, 12)",66.75694749650285
604,"ARIMA(2, 1, 1)x(1, 0, 1, 12)",68.7541927530682
605,"ARIMA(2, 1, 1)x(1, 0, 2, 12)",73.307205486751
606,"ARIMA(2, 1, 1)x(1, 1, 0, 12)",241.52638172896266
607,"ARIMA(2, 1, 1)x(1, 1, 1, 12)",110.16671757574008
608,"ARIMA(2, 1, 1)x(1, 1, 2, 12)",100.50421521837065
609,"ARIMA(2, 1, 1)x(1, 2, 0, 12)",596.3145893582567
610,"ARIMA(2, 1, 1)x(1, 2, 1, 12)",300.7393218421329
611,"ARIMA(2, 1, 1)x(1, 2, 2, 12)",183.47290373917468
612,"ARIMA(2, 1, 1)x(2, 0, 0, 12)",71.5977347438021
613,"ARIMA(2, 1, 1)x(2, 0, 1, 12)",73.59717358878058
614,"ARIMA(2, 1, 1)x(2, 0, 2, 12)",74.94460415614033
615,"ARIMA(2, 1, 1)x(2, 1, 0, 12)",193.60387424325037
616,"ARIMA(2, 1, 1)x(2, 1, 1, 12)",106.64285455313336
617,"ARIMA(2, 1, 1)x(2, 1, 2, 12)",102.84811651126068
618,"ARIMA(2, 1, 1)x(2, 2, 0, 12)",468.11736238215894
619,"ARIMA(2, 1, 1)x(2, 2, 1, 12)",253.16607296509986
620,"ARIMA(2, 1, 1)x(2, 2, 2, 12)",194.60412567765147
621,"ARIMA(2, 1, 2)x(0, 0, 0, 12)",84.44235686043027
622,"ARIMA(2, 1, 2)x(0, 0, 1, 12)",66.24792962267784
623,"ARIMA(2, 1, 2)x(0, 0, 2, 12)",73.69462901594208
624,"ARIMA(2, 1, 2)x(0, 1, 0, 12)",384.71318705916656
625,"ARIMA(2, 1, 2)x(0, 1, 1, 12)",109.27880159247432
626,"ARIMA(2, 1, 2)x(0, 1, 2, 12)",104.95206427334614
627,"ARIMA(2, 1, 2)x(0, 2, 0, 12)",881.6738550607627
628,"ARIMA(2, 1, 2)x(0, 2, 1, 12)",408.1255531925158
629,"ARIMA(2, 1, 2)x(0, 2, 2, 12)",179.73322154771932
630,"ARIMA(2, 1, 2)x(1, 0, 0, 12)",68.67989301399729
631,"ARIMA(2, 1, 2)x(1, 0, 1, 12)",67.89827396655551
632,"ARIMA(2, 1, 2)x(1, 0, 2, 12)",75.69191765493106
633,"ARIMA(2, 1, 2)x(1, 1, 0, 12)",243.35229072538263
634,"ARIMA(2, 1, 2)x(1, 1, 1, 12)",111.17350758231157
635,"ARIMA(2, 1, 2)x(1, 1, 2, 12)",102.34635813445485
636,"ARIMA(2, 1, 2)x(1, 2, 0, 12)",581.5698024614591
637,"ARIMA(2, 1, 2)x(1, 2, 1, 12)",292.3883979918264
638,"ARIMA(2, 1, 2)x(1, 2, 2, 12)",179.28918553281937
639,"ARIMA(2, 1, 2)x(2, 0, 0, 12)",73.31343488305237
640,"ARIMA(2, 1, 2)x(2, 0, 1, 12)",75.29925813277366
641,"ARIMA(2, 1, 2)x(2, 0, 2, 12)",76.99189251403456
642,"ARIMA(2, 1, 2)x(2, 1, 0, 12)",194.56086530912899
643,"ARIMA(2, 1, 2)x(2, 1, 1, 12)",108.68805372626493
644,"ARIMA(2, 1, 2)x(2, 1, 2, 12)",105.73607825170811
645,"ARIMA(2, 1, 2)x(2, 2, 0, 12)",470.11767240912707
646,"ARIMA(2, 1, 2)x(2, 2, 1, 12)",254.19108133952614
647,"ARIMA(2, 1, 2)x(2, 2, 2, 12)",194.16864449701424
648,"ARIMA(2, 2, 0)x(0, 0, 0, 12)",489.193594909236
649,"ARIMA(2, 2, 0)x(0, 0, 1, 12)",459.6143429311328
650,"ARIMA(2, 2, 0)x(0, 0, 2, 12)",448.9652094689043
651,"ARIMA(2, 2, 0)x(0, 1, 0, 12)",783.2116328395653
652,"ARIMA(2, 2, 0)x(0, 1, 1, 12)",488.4189526486631
653,"ARIMA(2, 2, 0)x(0, 1, 2, 12)",472.1262903780553
654,"ARIMA(2, 2, 0)x(0, 2, 0, 12)",1255.908262366786
655,"ARIMA(2, 2, 0)x(0, 2, 1, 12)",781.4441889470954
656,"ARIMA(2, 2, 0)x(0, 2, 2, 12)",543.421057143506
657,"ARIMA(2, 2, 0)x(1, 0, 0, 12)",459.45840195872637
658,"ARIMA(2, 2, 0)x(1, 0, 1, 12)",460.6233507851266
659,"ARIMA(2, 2, 0)x(1, 0, 2, 12)",450.91149438502634
660,"ARIMA(2, 2, 0)x(1, 1, 0, 12)",646.3688731044242
661,"ARIMA(2, 2, 0)x(1, 1, 1, 12)",491.4150578697379
662,"ARIMA(2, 2, 0)x(1, 1, 2, 12)",468.8464406215834
663,"ARIMA(2, 2, 0)x(1, 2, 0, 12)",992.5069089288609
664,"ARIMA(2, 2, 0)x(1, 2, 1, 12)",691.2448334692168
665,"ARIMA(2, 2, 0)x(1, 2, 2, 12)",544.7852375352777
666,"ARIMA(2, 2, 0)x(2, 0, 0, 12)",448.77931358277044
667,"ARIMA(2, 2, 0)x(2, 0, 1, 12)",450.3295669516264
668,"ARIMA(2, 2, 0)x(2, 0, 2, 12)",450.4810174094058
669,"ARIMA(2, 2, 0)x(2, 1, 0, 12)",572.5489276924618
670,"ARIMA(2, 2, 0)x(2, 1, 1, 12)",466.2895022534525
671,"ARIMA(2, 2, 0)x(2, 1, 2, 12)",466.20999234929144
672,"ARIMA(2, 2, 0)x(2, 2, 0, 12)",852.0068603952413
673,"ARIMA(2, 2, 0)x(2, 2, 1, 12)",619.3540406162572
674,"ARIMA(2, 2, 0)x(2, 2, 2, 12)",533.1898091455623
675,"ARIMA(2, 2, 1)x(0, 0, 0, 12)",197.75238304294794
676,"ARIMA(2, 2, 1)x(0, 0, 1, 12)",174.5069917967217
677,"ARIMA(2, 2, 1)x(0, 0, 2, 12)",174.98367385999398
678,"ARIMA(2, 2, 1)x(0, 1, 0, 12)",501.5761802773931
679,"ARIMA(2, 2, 1)x(0, 1, 1, 12)",215.24791203160675
680,"ARIMA(2, 2, 1)x(0, 1, 2, 12)",208.22820828584565
681,"ARIMA(2, 2, 1)x(0, 2, 0, 12)",989.7709383915274
682,"ARIMA(2, 2, 1)x(0, 2, 1, 12)",515.9207742420765
683,"ARIMA(2, 2, 1)x(0, 2, 2, 12)",285.1484138273468
684,"ARIMA(2, 2, 1)x(1, 0, 0, 12)",176.98518414937638
685,"ARIMA(2, 2, 1)x(1, 0, 1, 12)",177.23478380127642
686,"ARIMA(2, 2, 1)x(1, 0, 2, 12)",176.9499836662932
687,"ARIMA(2, 2, 1)x(1, 1, 0, 12)",360.65045391509756
688,"ARIMA(2, 2, 1)x(1, 1, 1, 12)",222.5797433087011
689,"ARIMA(2, 2, 1)x(1, 1, 2, 12)",204.55561800466705
690,"ARIMA(2, 2, 1)x(1, 2, 0, 12)",716.8951253848709
691,"ARIMA(2, 2, 1)x(1, 2, 1, 12)",417.6216636225609
692,"ARIMA(2, 2, 1)x(1, 2, 2, 12)",282.69124362914073
693,"ARIMA(2, 2, 1)x(2, 0, 0, 12)",175.1906872234785
694,"ARIMA(2, 2, 1)x(2, 0, 1, 12)",177.18454064098557
695,"ARIMA(2, 2, 1)x(2, 0, 2, 12)",178.95006149364457
696,"ARIMA(2, 2, 1)x(2, 1, 0, 12)",301.39204957727264
697,"ARIMA(2, 2, 1)x(2, 1, 1, 12)",209.51921604700908
698,"ARIMA(2, 2, 1)x(2, 1, 2, 12)",209.19705853918174
699,"ARIMA(2, 2, 1)x(2, 2, 0, 12)",581.2120319778073
700,"ARIMA(2, 2, 1)x(2, 2, 1, 12)",360.44356367976434
701,"ARIMA(2, 2, 1)x(2, 2, 2, 12)",297.4760201983759
702,"ARIMA(2, 2, 2)x(0, 0, 0, 12)",98.02067663157922
703,"ARIMA(2, 2, 2)x(0, 0, 1, 12)",88.57801072599469
704,"ARIMA(2, 2, 2)x(0, 0, 2, 12)",86.68299502655861
705,"ARIMA(2, 2, 2)x(0, 1, 0, 12)",400.6138550678866
706,"ARIMA(2, 2, 2)x(0, 1, 1, 12)",121.99162745011026
707,"ARIMA(2, 2, 2)x(0, 1, 2, 12)",119.17619864791271
708,"ARIMA(2, 2, 2)x(0, 2, 0, 12)",892.7823032517941
709,"ARIMA(2, 2, 2)x(0, 2, 1, 12)",426.73736317420594
710,"ARIMA(2, 2, 2)x(0, 2, 2, 12)",193.66253177592685
711,"ARIMA(2, 2, 2)x(1, 0, 0, 12)",156.76122693972147
712,"ARIMA(2, 2, 2)x(1, 0, 1, 12)",88.89793893607478
713,"ARIMA(2, 2, 2)x(1, 0, 2, 12)",88.62556804585293
714,"ARIMA(2, 2, 2)x(1, 1, 0, 12)",264.4173046451033
715,"ARIMA(2, 2, 2)x(1, 1, 1, 12)",130.17380684730534
716,"ARIMA(2, 2, 2)x(1, 1, 2, 12)",114.49831199931985
717,"ARIMA(2, 2, 2)x(1, 2, 0, 12)",630.3417897102968
718,"ARIMA(2, 2, 2)x(1, 2, 1, 12)",324.807729719636
719,"ARIMA(2, 2, 2)x(1, 2, 2, 12)",214.24394581564448
720,"ARIMA(2, 2, 2)x(2, 0, 0, 12)",85.96280142938153
721,"ARIMA(2, 2, 2)x(2, 0, 1, 12)",87.67220120876158
722,"ARIMA(2, 2, 2)x(2, 0, 2, 12)",94.77764948761525
723,"ARIMA(2, 2, 2)x(2, 1, 0, 12)",217.56306309854807
724,"ARIMA(2, 2, 2)x(2, 1, 1, 12)",124.72498378569118
725,"ARIMA(2, 2, 2)x(2, 1, 2, 12)",124.32558354705867
726,"ARIMA(2, 2, 2)x(2, 2, 0, 12)",497.38837891652327
727,"ARIMA(2, 2, 2)x(2, 2, 1, 12)",280.9015355770217
728,"ARIMA(2, 2, 2)x(2, 2, 2, 12)",199.90096412464482
